,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
4028,W_L028,3000.0,3000.0,37.57,126.832,0.0,0.0,1.0,0.0,0.0
4029,W_L029,3000.0,3000.0,37.57,126.832,0.0,0.0,1.0,0.0,0.0
4030,W_L030,3000.0,3000.0,37.57,126.832,0.0,0.0,1.0,0.0,0.0
4031,W_L031,3000.0,3000.0,37.57,126.832,0.0,0.0,1.0,0.0,0.0
4032,W_L032,3000.0,3000.0,37.57,126.832,0.0,0.0,1.0,0.0,0.0
4033,W_L033,3000.0,3000.0,37.57,126.832,0.0,0.0,1.0,0.0,0.0
4034,W_L034,3000.0,3000.0,37.57,126.832,0.0,0.0,1.0,0.0,0.0
4035,W_L035,3000.0,3000.0,37.57,126.832,0.0,0.0,1.0,0.0,0.0
4036,W_L036,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
4037,W_L037,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
4038,W_L038,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
4039,W_L039,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
4040,W_L040,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
4041,W_L041,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
4042,W_L042,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
4043,W_L043,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
4044,W_L044,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
4045,W_L045,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
4046,W_L046,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
4047,W_L047,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
4048,W_L048,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
4049,W_L049,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
4050,W_L050,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
4051,W_L051,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
4052,W_L052,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
4053,W_L053,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
4054,W_L054,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
4055,W_L055,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
4056,N_R001,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4057,N_R002,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4058,N_R003,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4059,N_R004,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4060,N_R005,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4061,N_R006,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4062,N_R007,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4063,N_R008,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4064,N_R009,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4065,N_R010,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4066,N_R011,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4067,N_R012,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4068,N_R013,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4069,N_R014,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4070,N_R015,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4071,N_R016,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4072,N_R017,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4073,N_R018,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4074,N_R019,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4075,N_R020,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4076,N_R021,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4077,N_R022,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4078,N_R023,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4079,N_R024,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4080,N_R025,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4081,N_R026,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4082,N_R027,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4083,N_R028,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4084,N_R029,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4085,N_R030,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4086,N_R031,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4087,N_R032,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4088,N_R033,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4089,N_R034,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4090,N_R035,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4091,N_R036,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4092,N_R037,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4093,N_R038,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4094,N_R039,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4095,N_R040,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4096,N_R041,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4097,N_R042,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4098,N_R043,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4099,N_R044,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4100,N_R045,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
4101,N_R046,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4102,N_R047,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4103,N_R048,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4104,N_R049,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4105,N_R050,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4106,N_R051,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4107,N_R052,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4108,N_R053,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4109,N_R054,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4110,N_R055,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4111,N_R056,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4112,N_R057,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4113,N_R058,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4114,N_R059,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4115,N_R060,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
4116,N_R061,3000.0,3000.0,37.589,127.018,0.0,0.0,1.0,0.0,0.0
4117,N_R062,3000.0,3000.0,37.589,127.018,0.0,0.0,1.0,0.0,0.0
4118,N_R063,3000.0,3000.0,37.589,127.018,0.0,0.0,1.0,0.0,0.0
4119,N_R064,3000.0,3000.0,37.589,127.018,0.0,0.0,1.0,0.0,0.0
4120,N_R065,3000.0,3000.0,37.589,127.018,0.0,0.0,1.0,0.0,0.0
4121,N_R066,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,1.0,0.0
4122,N_R067,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,1.0,0.0
4123,N_R068,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,1.0,0.0
4124,N_R069,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,1.0,0.0
4125,N_R070,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,1.0,0.0
4126,N_R071,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,0.0,1.0
4127,N_R072,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,0.0,1.0
4128,N_R073,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,0.0,1.0
4129,N_R074,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,0.0,1.0
4130,N_R075,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,0.0,1.0
4235,data1_1,3024.0,4032.0,37.4986464,127.1107636,0.0,1.0,0.0,0.0,0.0
4236,data1_2,3024.0,4032.0,37.4986464,127.1107636,0.0,1.0,0.0,0.0,0.0
4237,data1_3,3024.0,4032.0,37.4986464,127.1107636,0.0,1.0,0.0,0.0,0.0
4238,data1_4,3024.0,4032.0,37.4986464,127.1107636,0.0,1.0,0.0,0.0,0.0
4239,data1_5,3024.0,4032.0,37.4986464,127.1107636,0.0,1.0,0.0,0.0,0.0
4240,data2_1,3024.0,4032.0,37.4980436,127.1085704,0.0,1.0,1.0,0.0,0.0
4241,data2_2,3024.0,4032.0,37.4980436,127.1085704,0.0,1.0,1.0,0.0,0.0
4242,data3_1,3024.0,4032.0,37.4972366,127.1059747,1.0,1.0,0.0,0.0,0.0
4243,data3_2,3024.0,4032.0,37.4972366,127.1059747,1.0,1.0,0.0,0.0,0.0
4244,data3_3,3024.0,4032.0,37.4972366,127.1059747,1.0,1.0,0.0,0.0,0.0
4245,data3_4,3024.0,4032.0,37.4972366,127.1059747,1.0,1.0,0.0,0.0,0.0
4246,data4_1,3024.0,4032.0,37.4967295,127.1044382,1.0,1.0,0.0,0.0,0.0
4247,data4_2,3024.0,4032.0,37.4967295,127.1044382,1.0,1.0,0.0,0.0,0.0
4248,data4_3,3024.0,4032.0,37.4967295,127.1044382,1.0,1.0,0.0,0.0,0.0
4249,data4_4,3024.0,4032.0,37.4967295,127.1044382,1.0,1.0,0.0,0.0,0.0
4250,data4_5,3024.0,4032.0,37.4967295,127.1044382,1.0,1.0,0.0,0.0,0.0
4251,data5_1,3024.0,4032.0,37.4974897,127.1046927,1.0,0.0,0.0,0.0,0.0
4252,data5_2,3024.0,4032.0,37.4974897,127.1046927,1.0,0.0,0.0,0.0,0.0
4253,data6_1,3024.0,4032.0,37.4971098,127.1055898,0.0,0.0,0.0,0.0,1.0
4254,data6_2,3024.0,4032.0,37.4971098,127.1055898,0.0,0.0,0.0,0.0,1.0
4255,data6_3,3024.0,4032.0,37.4971098,127.1055898,0.0,0.0,0.0,0.0,1.0
4256,data6_4,3024.0,4032.0,37.4971098,127.1055898,0.0,0.0,0.0,0.0,1.0
4257,data7_1,3024.0,4032.0,37.4977849,127.1046059,0.0,1.0,0.0,0.0,0.0
4258,data7_2,3024.0,4032.0,37.4977849,127.1046059,0.0,1.0,0.0,0.0,0.0
4259,data8_1,3024.0,4032.0,37.4978785,127.1059807,0.0,1.0,1.0,0.0,0.0
4260,data9_1,3024.0,4032.0,37.4975369,127.106833,0.0,1.0,0.0,0.0,0.0
4261,data9_2,3024.0,4032.0,37.4975369,127.106833,0.0,1.0,0.0,0.0,0.0
4262,data9_3,3024.0,4032.0,37.4975369,127.106833,0.0,1.0,0.0,0.0,0.0
4263,data10_1,3024.0,4032.0,37.4971427,127.105689,0.0,0.0,0.0,0.0,1.0
4264,data10_2,3024.0,4032.0,37.4971427,127.105689,0.0,0.0,0.0,0.0,1.0
4265,data10_3,3024.0,4032.0,37.4971427,127.105689,0.0,0.0,0.0,0.0,1.0
4266,data11_1,3024.0,4032.0,37.4937463,127.102296,1.0,0.0,0.0,0.0,0.0
4267,data11_2,3024.0,4032.0,37.4937463,127.102296,1.0,0.0,0.0,0.0,0.0
4268,data12_1,3024.0,4032.0,37.4936069,127.1025569,1.0,1.0,0.0,0.0,0.0
4269,data12_2,3024.0,4032.0,37.4936069,127.1025569,1.0,1.0,0.0,0.0,0.0
4270,data13_1,3024.0,4032.0,37.4939028,127.101978,1.0,0.0,0.0,0.0,0.0
4271,data13_2,3024.0,4032.0,37.4939028,127.101978,1.0,0.0,0.0,0.0,0.0
4272,data13_3,3024.0,4032.0,37.4939028,127.101978,1.0,0.0,0.0,0.0,0.0
4273,data13_4,3024.0,4032.0,37.4939028,127.101978,1.0,0.0,0.0,0.0,0.0
4274,data13_5,3024.0,4032.0,37.4939028,127.101978,1.0,0.0,0.0,0.0,0.0
4275,data14_1,3024.0,4032.0,37.4936376,127.1025198,1.0,0.0,0.0,0.0,0.0
4276,data14_2,3024.0,4032.0,37.4936376,127.1025198,1.0,0.0,0.0,0.0,0.0
4277,data15_1,3024.0,4032.0,37.4934066,127.1029046,1.0,1.0,0.0,0.0,0.0
4278,data15_2,3024.0,4032.0,37.4934066,127.1029046,1.0,1.0,0.0,0.0,0.0
4279,data15_3,3024.0,4032.0,37.4934066,127.1029046,1.0,1.0,0.0,0.0,0.0
4280,data16_1,3024.0,4032.0,37.4939952,127.1018413,1.0,0.0,0.0,0.0,0.0
4281,data16_2,3024.0,4032.0,37.4939952,127.1018413,1.0,0.0,0.0,0.0,0.0
4282,data16_3,3024.0,4032.0,37.4939952,127.1018413,1.0,0.0,0.0,0.0,0.0
4283,data16_4,3024.0,4032.0,37.4939952,127.1018413,1.0,0.0,0.0,0.0,0.0
4284,data17_1,3024.0,4032.0,37.4940524,127.1017745,1.0,1.0,0.0,0.0,0.0
4285,data17_2,3024.0,4032.0,37.4940524,127.1017745,1.0,1.0,0.0,0.0,0.0
4286,data17_3,3024.0,4032.0,37.4940524,127.1017745,1.0,1.0,0.0,0.0,0.0
4287,data17_4,3024.0,4032.0,37.4940524,127.1017745,1.0,1.0,0.0,0.0,0.0
4288,data17_5,3024.0,4032.0,37.4940524,127.1017745,1.0,1.0,0.0,0.0,0.0
4289,data18_1,3024.0,4032.0,37.569644,127.008003,1.0,0.0,0.0,0.0,0.0
4290,data18_2,3024.0,4032.0,37.569644,127.008003,1.0,0.0,0.0,0.0,0.0
4291,data18_3,3024.0,4032.0,37.569644,127.008003,1.0,0.0,0.0,0.0,0.0
4292,data18_4,3024.0,4032.0,37.569644,127.008003,1.0,0.0,0.0,0.0,0.0
4293,data18_5,3024.0,4032.0,37.569644,127.008003,1.0,0.0,0.0,0.0,0.0
4294,data19_1,3024.0,4032.0,37.5697017,127.0070582,1.0,0.0,0.0,0.0,0.0
4295,data19_2,3024.0,4032.0,37.5697017,127.0070582,1.0,0.0,0.0,0.0,0.0
4296,data20_1,3024.0,4032.0,37.5696584,127.0061348,0.0,1.0,0.0,0.0,0.0
4297,data20_2,3024.0,4032.0,37.5696584,127.0061348,0.0,1.0,0.0,0.0,0.0
4298,data21_1,3024.0,4032.0,37.4869777,127.0550652,0.0,1.0,0.0,0.0,0.0
4299,data21_2,3024.0,4032.0,37.4869777,127.0550652,0.0,1.0,0.0,0.0,0.0
4300,data21_3,3024.0,4032.0,37.4869777,127.0550652,0.0,1.0,0.0,0.0,0.0
4301,data22_1,3024.0,4032.0,37.4857008,127.0535059,1.0,0.0,0.0,0.0,1.0
4302,data22_2,3024.0,4032.0,37.4857008,127.0535059,1.0,0.0,0.0,0.0,1.0
4303,data22_3,3024.0,4032.0,37.4857008,127.0535059,1.0,0.0,0.0,0.0,1.0
4304,data22_4,3024.0,4032.0,37.4857008,127.0535059,1.0,0.0,0.0,0.0,1.0
4305,data22_5,3024.0,4032.0,37.4857008,127.0535059,1.0,0.0,0.0,0.0,1.0
4306,data23_1,3024.0,4032.0,37.5115779,127.1036617,0.0,1.0,0.0,0.0,0.0
4307,data23_2,3024.0,4032.0,37.5115779,127.1036617,0.0,1.0,0.0,0.0,0.0
4308,data23_3,3024.0,4032.0,37.5115779,127.1036617,0.0,1.0,0.0,0.0,0.0
4309,data24_1,3024.0,4032.0,37.5104952,127.1029875,1.0,0.0,0.0,0.0,0.0
4310,data24_2,3024.0,4032.0,37.5104952,127.1029875,1.0,0.0,0.0,0.0,0.0
4311,data24_3,3024.0,4032.0,37.5104952,127.1029875,1.0,0.0,0.0,0.0,0.0
4312,data25_1,3024.0,4032.0,37.5101047,127.1030982,1.0,0.0,0.0,0.0,0.0
4313,data25_2,3024.0,4032.0,37.5101047,127.1030982,1.0,0.0,0.0,0.0,0.0
4314,data26_1,3024.0,4032.0,37.5097964,127.1025377,0.0,0.0,0.0,0.0,1.0
4315,data26_2,3024.0,4032.0,37.5097964,127.1025377,0.0,0.0,0.0,0.0,1.0
4316,data26_3,3024.0,4032.0,37.5097964,127.1025377,0.0,0.0,0.0,0.0,1.0
4317,data27_1,3024.0,4032.0,37.5100244,127.1006982,1.0,0.0,0.0,0.0,0.0
4318,data27_2,3024.0,4032.0,37.5100244,127.1006982,1.0,0.0,0.0,0.0,0.0
4319,data28_1,3024.0,4032.0,37.509696,127.0997446,0.0,1.0,0.0,0.0,0.0
4320,data28_2,3024.0,4032.0,37.509696,127.0997446,0.0,1.0,0.0,0.0,0.0
4321,data29_1,3024.0,4032.0,37.5094323,127.0992445,1.0,1.0,0.0,0.0,0.0
4322,data29_2,3024.0,4032.0,37.5094323,127.0992445,1.0,1.0,0.0,0.0,0.0
4323,data29_3,3024.0,4032.0,37.5094323,127.0992445,1.0,1.0,0.0,0.0,0.0
4324,data29_4,3024.0,4032.0,37.5094323,127.0992445,1.0,1.0,0.0,0.0,0.0
4325,data30_1,3024.0,4032.0,37.5091437,127.0985795,0.0,1.0,0.0,0.0,0.0
4326,data31_1,3024.0,4032.0,37.5082716,127.0979388,1.0,0.0,0.0,0.0,0.0
4327,data32_1,3024.0,4032.0,37.5082355,127.0979444,1.0,0.0,0.0,0.0,0.0
4328,data32_2,3024.0,4032.0,37.5082355,127.0979444,1.0,0.0,0.0,0.0,0.0
4329,data33_1,3024.0,4032.0,37.5077711,127.0979246,1.0,0.0,0.0,0.0,0.0
4330,data33_2,3024.0,4032.0,37.5077711,127.0979246,1.0,0.0,0.0,0.0,0.0
4331,data34_1,3024.0,4032.0,37.5074826,127.0978706,1.0,1.0,0.0,0.0,0.0
4332,data35_1,3024.0,4032.0,37.507052,127.0987742,1.0,0.0,0.0,0.0,0.0
4333,data36_1,3024.0,4032.0,37.507194,127.0997518,1.0,0.0,0.0,0.0,0.0
4334,data37_1,3024.0,4032.0,37.508237,127.1021769,1.0,1.0,0.0,0.0,0.0
4335,data37_2,3024.0,4032.0,37.508237,127.1021769,1.0,1.0,0.0,0.0,0.0
4336,data37_3,3024.0,4032.0,37.508237,127.1021769,1.0,1.0,0.0,0.0,0.0
4337,20221009_101425.heic,3024.0,4032.0,37.6638,126.623,1.0,1.0,0.0,0.0,0.0
4338,20221009_101435.heic,4032.0,3024.0,37.6638,126.623,0.0,1.0,1.0,0.0,1.0
4339,20221009_101438.heic,4032.0,3024.0,37.6638,126.623,1.0,1.0,0.0,0.0,0.0
4340,20221009_101453.heic,3024.0,4032.0,37.6638,126.623,1.0,1.0,1.0,0.0,1.0
4341,20221009_101501.heic,3024.0,4032.0,37.6638,126.623,1.0,1.0,0.0,0.0,0.0
4342,20221009_101518.heic,3024.0,4032.0,37.6638,126.623,0.0,1.0,1.0,0.0,0.0
4343,20221009_101522.heic,4032.0,3024.0,37.6638,126.623,0.0,1.0,0.0,0.0,0.0
4344,20221009_101524.heic,4032.0,3024.0,37.6638,126.623,1.0,0.0,0.0,0.0,0.0
4345,20221009_101618.heic,3024.0,4032.0,37.6638,126.623,1.0,0.0,0.0,0.0,0.0
4346,20221009_101625.heic,4032.0,3024.0,37.6638,126.623,1.0,0.0,0.0,0.0,0.0
4347,20221009_101633.heic,4032.0,3024.0,37.6638,126.623,1.0,0.0,0.0,0.0,0.0
4348,20221009_101657.heic,4032.0,3024.0,37.6638,126.623,1.0,0.0,0.0,0.0,1.0
4349,20221009_101700.heic,4032.0,3024.0,37.6638,126.623,1.0,0.0,0.0,0.0,1.0
4350,20221009_101703.heic,4032.0,3024.0,37.6638,126.623,1.0,0.0,0.0,0.0,1.0
4351,20221009_104553.heic,4032.0,3024.0,37.6385,126.5423,0.0,1.0,0.0,0.0,0.0
4352,20221009_104559.heic,4032.0,3024.0,37.6385,126.5423,1.0,0.0,1.0,0.0,0.0
4353,20221009_104602.heic,4032.0,3024.0,37.6385,126.5423,0.0,1.0,0.0,0.0,0.0
4354,20221009_104712.heic,3024.0,4032.0,37.6385,126.5423,1.0,0.0,0.0,0.0,0.0
4355,20221009_104729.heic,3024.0,4032.0,37.6385,126.5423,1.0,0.0,0.0,0.0,0.0
4356,20221009_104750.heic,3024.0,4032.0,37.6385,126.5423,0.0,1.0,0.0,0.0,1.0
4357,20221009_104753.heic,3024.0,4032.0,37.6385,126.5423,1.0,0.0,0.0,0.0,0.0
4358,20221009_104807.heic,3024.0,4032.0,37.6385,126.5423,0.0,1.0,0.0,0.0,0.0
4359,20221009_104812.heic,4032.0,3024.0,37.6385,126.5423,0.0,1.0,0.0,0.0,0.0
4360,20221009_104814.heic,4032.0,3024.0,37.6385,126.5423,0.0,1.0,0.0,0.0,0.0
4361,20221009_104907.heic,3024.0,4032.0,37.6385,126.5423,0.0,0.0,1.0,0.0,1.0
4362,20221009_104923.heic,3024.0,4032.0,37.6385,126.5423,1.0,0.0,0.0,0.0,0.0
4363,20221009_104926.heic,3024.0,4032.0,37.6385,126.5423,1.0,0.0,0.0,0.0,0.0
4364,20221009_104928.heic,3024.0,4032.0,37.6385,126.5423,0.0,0.0,1.0,0.0,0.0
4365,20221009_104931.heic,3024.0,4032.0,37.6385,126.5423,0.0,0.0,1.0,0.0,0.0
4366,20221009_104937.heic,3024.0,4032.0,37.6385,126.5423,1.0,0.0,0.0,0.0,0.0
4367,20221009_104941.heic,3024.0,4032.0,37.6385,126.5423,1.0,0.0,0.0,0.0,0.0
4368,20221009_113840.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,0.0,0.0,1.0
4369,20221009_114020.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,1.0,1.0,1.0
4370,20221009_114022.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,1.0,1.0,1.0
4371,20221009_114033.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,1.0,1.0,1.0
4372,20221009_114036.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,1.0,1.0,1.0
4373,20221009_114043.heic,4032.0,3024.0,37.635739,126.531532,1.0,0.0,0.0,0.0,1.0
4374,20221009_114049.heic,4032.0,3024.0,37.635739,126.531532,1.0,1.0,1.0,0.0,1.0
4375,20221009_114002.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,1.0,0.0,1.0
4376,20221009_114202.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,1.0,1.0,1.0
4377,20221009_114207.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,0.0,0.0,1.0
4378,20221009_114209.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,0.0,0.0,0.0
4379,20221009_114211.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,0.0,0.0,0.0
4380,20221013_164042.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4381,20221013_164050.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4382,20221013_164052.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4383,20221013_164224.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4384,20221013_164315.heic,3024.0,4032.0,37.590412,127.016685,0.0,1.0,0.0,0.0,0.0
4385,20221013_164331.heic,3024.0,4032.0,37.590412,127.016685,0.0,1.0,0.0,0.0,0.0
4386,20221013_164334.heic,3024.0,4032.0,37.590412,127.016685,0.0,1.0,0.0,0.0,0.0
4387,20221013_164336.heic,3024.0,4032.0,37.590412,127.016685,0.0,1.0,0.0,0.0,0.0
4388,20221013_164339.heic,3024.0,4032.0,37.590412,127.016685,0.0,1.0,0.0,0.0,0.0
4389,20221013_164348.heic,4032.0,3024.0,37.590412,127.016685,0.0,1.0,0.0,0.0,0.0
4390,20221013_164351.heic,4032.0,3024.0,37.590412,127.016685,0.0,1.0,0.0,0.0,0.0
4391,20221013_164544.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4392,20221013_164548.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4393,20221013_164614.heic,3024.0,4032.0,37.590412,127.016685,0.0,0.0,0.0,0.0,1.0
4394,20221013_164617.heic,3024.0,4032.0,37.590412,127.016685,0.0,0.0,0.0,0.0,1.0
4395,20221013_164624.heic,3024.0,4032.0,37.590412,127.016685,0.0,0.0,0.0,0.0,1.0
4396,20221013_164628.heic,3024.0,4032.0,37.590412,127.016685,0.0,0.0,0.0,0.0,1.0
4397,20221013_165017.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4398,20221013_165023.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4399,20221013_165038.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4400,20221013_165042.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4401,20221013_165047.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4402,20221013_165100.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4403,20221013_165103.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4404,20221013_165110.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4405,20221013_165411.heic,3024.0,4032.0,37.590412,127.016685,0.0,0.0,0.0,0.0,1.0
4406,20221013_165419.heic,3024.0,4032.0,37.590412,127.016685,0.0,0.0,0.0,0.0,1.0
4407,20221013_170036.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4408,20221013_170039.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4409,20221013_170041.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4410,20221013_170046.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4411,20221013_170049.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4412,20221013_170053.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4413,20221013_170058.heic,4032.0,3024.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
4414,20221013_170100.heic,4032.0,3024.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
