,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
3686,W_L031,3000.0,3000.0,37.57,126.832,0.0,0.0,1.0,0.0,0.0
3687,W_L032,3000.0,3000.0,37.57,126.832,0.0,0.0,1.0,0.0,0.0
3688,W_L033,3000.0,3000.0,37.57,126.832,0.0,0.0,1.0,0.0,0.0
3689,W_L034,3000.0,3000.0,37.57,126.832,0.0,0.0,1.0,0.0,0.0
3690,W_L035,3000.0,3000.0,37.57,126.832,0.0,0.0,1.0,0.0,0.0
3691,W_L036,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
3692,W_L037,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
3693,W_L038,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
3694,W_L039,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
3695,W_L040,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
3696,W_L041,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
3697,W_L042,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
3698,W_L043,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
3699,W_L044,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
3700,W_L045,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,1.0,0.0
3701,W_L046,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
3702,W_L047,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
3703,W_L048,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
3704,W_L049,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
3705,W_L050,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
3706,W_L051,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
3707,W_L052,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
3708,W_L053,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
3709,W_L054,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
3710,W_L055,3000.0,3000.0,37.57,126.832,0.0,0.0,0.0,0.0,1.0
3711,N_R001,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3712,N_R002,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3713,N_R003,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3714,N_R004,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3715,N_R005,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3716,N_R006,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3717,N_R007,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3718,N_R008,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3719,N_R009,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3720,N_R010,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3721,N_R011,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3722,N_R012,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3723,N_R013,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3724,N_R014,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3725,N_R015,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3726,N_R016,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3727,N_R017,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3728,N_R018,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3729,N_R019,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3730,N_R020,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3731,N_R021,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3732,N_R022,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3733,N_R023,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3734,N_R024,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3735,N_R025,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3736,N_R026,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3737,N_R027,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3738,N_R028,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3739,N_R029,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3740,N_R030,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3741,N_R031,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3742,N_R032,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3743,N_R033,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3744,N_R034,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3745,N_R035,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3746,N_R036,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3747,N_R037,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3748,N_R038,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3749,N_R039,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3750,N_R040,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3751,N_R041,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3752,N_R042,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3753,N_R043,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3754,N_R044,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3755,N_R045,3000.0,3000.0,37.589,127.018,1.0,0.0,0.0,0.0,0.0
3756,N_R046,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3757,N_R047,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3758,N_R048,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3759,N_R049,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3760,N_R050,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3761,N_R051,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3762,N_R052,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3763,N_R053,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3764,N_R054,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3765,N_R055,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3766,N_R056,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3767,N_R057,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3768,N_R058,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3769,N_R059,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3770,N_R060,3000.0,3000.0,37.589,127.018,0.0,1.0,0.0,0.0,0.0
3771,N_R061,3000.0,3000.0,37.589,127.018,0.0,0.0,1.0,0.0,0.0
3772,N_R062,3000.0,3000.0,37.589,127.018,0.0,0.0,1.0,0.0,0.0
3773,N_R063,3000.0,3000.0,37.589,127.018,0.0,0.0,1.0,0.0,0.0
3774,N_R064,3000.0,3000.0,37.589,127.018,0.0,0.0,1.0,0.0,0.0
3775,N_R065,3000.0,3000.0,37.589,127.018,0.0,0.0,1.0,0.0,0.0
3776,N_R066,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,1.0,0.0
3777,N_R067,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,1.0,0.0
3778,N_R068,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,1.0,0.0
3779,N_R069,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,1.0,0.0
3780,N_R070,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,1.0,0.0
3781,N_R071,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,0.0,1.0
3782,N_R072,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,0.0,1.0
3783,N_R073,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,0.0,1.0
3784,N_R074,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,0.0,1.0
3785,N_R075,3000.0,3000.0,37.589,127.018,0.0,0.0,0.0,0.0,1.0
3786,data1_1,3024.0,4032.0,37.4986464,127.1107636,0.0,1.0,0.0,0.0,0.0
3787,data1_2,3024.0,4032.0,37.4986464,127.1107636,0.0,1.0,0.0,0.0,0.0
3788,data1_3,3024.0,4032.0,37.4986464,127.1107636,0.0,1.0,0.0,0.0,0.0
3789,data1_4,3024.0,4032.0,37.4986464,127.1107636,0.0,1.0,0.0,0.0,0.0
3790,data1_5,3024.0,4032.0,37.4986464,127.1107636,0.0,1.0,0.0,0.0,0.0
3791,data2_1,3024.0,4032.0,37.4980436,127.1085704,0.0,1.0,1.0,0.0,0.0
3792,data2_2,3024.0,4032.0,37.4980436,127.1085704,0.0,1.0,1.0,0.0,0.0
3793,data3_1,3024.0,4032.0,37.4972366,127.1059747,1.0,1.0,0.0,0.0,0.0
3794,data3_2,3024.0,4032.0,37.4972366,127.1059747,1.0,1.0,0.0,0.0,0.0
3795,data3_3,3024.0,4032.0,37.4972366,127.1059747,1.0,1.0,0.0,0.0,0.0
3796,data3_4,3024.0,4032.0,37.4972366,127.1059747,1.0,1.0,0.0,0.0,0.0
3797,data4_1,3024.0,4032.0,37.4967295,127.1044382,1.0,1.0,0.0,0.0,0.0
3798,data4_2,3024.0,4032.0,37.4967295,127.1044382,1.0,1.0,0.0,0.0,0.0
3799,data4_3,3024.0,4032.0,37.4967295,127.1044382,1.0,1.0,0.0,0.0,0.0
3800,data4_4,3024.0,4032.0,37.4967295,127.1044382,1.0,1.0,0.0,0.0,0.0
3801,data4_5,3024.0,4032.0,37.4967295,127.1044382,1.0,1.0,0.0,0.0,0.0
3802,data5_1,3024.0,4032.0,37.4974897,127.1046927,1.0,0.0,0.0,0.0,0.0
3803,data5_2,3024.0,4032.0,37.4974897,127.1046927,1.0,0.0,0.0,0.0,0.0
3804,data6_1,3024.0,4032.0,37.4971098,127.1055898,0.0,0.0,0.0,0.0,1.0
3805,data6_2,3024.0,4032.0,37.4971098,127.1055898,0.0,0.0,0.0,0.0,1.0
3806,data6_3,3024.0,4032.0,37.4971098,127.1055898,0.0,0.0,0.0,0.0,1.0
3807,data6_4,3024.0,4032.0,37.4971098,127.1055898,0.0,0.0,0.0,0.0,1.0
3808,data7_1,3024.0,4032.0,37.4977849,127.1046059,0.0,1.0,0.0,0.0,0.0
3809,data7_2,3024.0,4032.0,37.4977849,127.1046059,0.0,1.0,0.0,0.0,0.0
3810,data8_1,3024.0,4032.0,37.4978785,127.1059807,0.0,1.0,1.0,0.0,0.0
3811,data9_1,3024.0,4032.0,37.4975369,127.106833,0.0,1.0,0.0,0.0,0.0
3812,data9_2,3024.0,4032.0,37.4975369,127.106833,0.0,1.0,0.0,0.0,0.0
3813,data9_3,3024.0,4032.0,37.4975369,127.106833,0.0,1.0,0.0,0.0,0.0
3814,data10_1,3024.0,4032.0,37.4971427,127.105689,0.0,0.0,0.0,0.0,1.0
3815,data10_2,3024.0,4032.0,37.4971427,127.105689,0.0,0.0,0.0,0.0,1.0
3816,data10_3,3024.0,4032.0,37.4971427,127.105689,0.0,0.0,0.0,0.0,1.0
3817,data11_1,3024.0,4032.0,37.4937463,127.102296,1.0,0.0,0.0,0.0,0.0
3818,data11_2,3024.0,4032.0,37.4937463,127.102296,1.0,0.0,0.0,0.0,0.0
3819,data12_1,3024.0,4032.0,37.4936069,127.1025569,1.0,1.0,0.0,0.0,0.0
3820,data12_2,3024.0,4032.0,37.4936069,127.1025569,1.0,1.0,0.0,0.0,0.0
3821,data13_1,3024.0,4032.0,37.4939028,127.101978,1.0,0.0,0.0,0.0,0.0
3822,data13_2,3024.0,4032.0,37.4939028,127.101978,1.0,0.0,0.0,0.0,0.0
3823,data13_3,3024.0,4032.0,37.4939028,127.101978,1.0,0.0,0.0,0.0,0.0
3824,data13_4,3024.0,4032.0,37.4939028,127.101978,1.0,0.0,0.0,0.0,0.0
3825,data13_5,3024.0,4032.0,37.4939028,127.101978,1.0,0.0,0.0,0.0,0.0
3826,data14_1,3024.0,4032.0,37.4936376,127.1025198,1.0,0.0,0.0,0.0,0.0
3827,data14_2,3024.0,4032.0,37.4936376,127.1025198,1.0,0.0,0.0,0.0,0.0
3828,data15_1,3024.0,4032.0,37.4934066,127.1029046,1.0,1.0,0.0,0.0,0.0
3829,data15_2,3024.0,4032.0,37.4934066,127.1029046,1.0,1.0,0.0,0.0,0.0
3830,data15_3,3024.0,4032.0,37.4934066,127.1029046,1.0,1.0,0.0,0.0,0.0
3831,data16_1,3024.0,4032.0,37.4939952,127.1018413,1.0,0.0,0.0,0.0,0.0
3832,data16_2,3024.0,4032.0,37.4939952,127.1018413,1.0,0.0,0.0,0.0,0.0
3833,data16_3,3024.0,4032.0,37.4939952,127.1018413,1.0,0.0,0.0,0.0,0.0
3834,data16_4,3024.0,4032.0,37.4939952,127.1018413,1.0,0.0,0.0,0.0,0.0
3835,data17_1,3024.0,4032.0,37.4940524,127.1017745,1.0,1.0,0.0,0.0,0.0
3836,data17_2,3024.0,4032.0,37.4940524,127.1017745,1.0,1.0,0.0,0.0,0.0
3837,data17_3,3024.0,4032.0,37.4940524,127.1017745,1.0,1.0,0.0,0.0,0.0
3838,data17_4,3024.0,4032.0,37.4940524,127.1017745,1.0,1.0,0.0,0.0,0.0
3839,data17_5,3024.0,4032.0,37.4940524,127.1017745,1.0,1.0,0.0,0.0,0.0
3840,data18_1,3024.0,4032.0,37.569644,127.008003,1.0,0.0,0.0,0.0,0.0
3841,data18_2,3024.0,4032.0,37.569644,127.008003,1.0,0.0,0.0,0.0,0.0
3842,data18_3,3024.0,4032.0,37.569644,127.008003,1.0,0.0,0.0,0.0,0.0
3843,data18_4,3024.0,4032.0,37.569644,127.008003,1.0,0.0,0.0,0.0,0.0
3844,data18_5,3024.0,4032.0,37.569644,127.008003,1.0,0.0,0.0,0.0,0.0
3845,data19_1,3024.0,4032.0,37.5697017,127.0070582,1.0,0.0,0.0,0.0,0.0
3846,data19_2,3024.0,4032.0,37.5697017,127.0070582,1.0,0.0,0.0,0.0,0.0
3847,data20_1,3024.0,4032.0,37.5696584,127.0061348,0.0,1.0,0.0,0.0,0.0
3848,data20_2,3024.0,4032.0,37.5696584,127.0061348,0.0,1.0,0.0,0.0,0.0
3849,data21_1,3024.0,4032.0,37.4869777,127.0550652,0.0,1.0,0.0,0.0,0.0
3850,data21_2,3024.0,4032.0,37.4869777,127.0550652,0.0,1.0,0.0,0.0,0.0
3851,data21_3,3024.0,4032.0,37.4869777,127.0550652,0.0,1.0,0.0,0.0,0.0
3852,data22_1,3024.0,4032.0,37.4857008,127.0535059,1.0,0.0,0.0,0.0,1.0
3853,data22_2,3024.0,4032.0,37.4857008,127.0535059,1.0,0.0,0.0,0.0,1.0
3854,data22_3,3024.0,4032.0,37.4857008,127.0535059,1.0,0.0,0.0,0.0,1.0
3855,data22_4,3024.0,4032.0,37.4857008,127.0535059,1.0,0.0,0.0,0.0,1.0
3856,data22_5,3024.0,4032.0,37.4857008,127.0535059,1.0,0.0,0.0,0.0,1.0
3857,data23_1,3024.0,4032.0,37.5115779,127.1036617,0.0,1.0,0.0,0.0,0.0
3858,data23_2,3024.0,4032.0,37.5115779,127.1036617,0.0,1.0,0.0,0.0,0.0
3859,data23_3,3024.0,4032.0,37.5115779,127.1036617,0.0,1.0,0.0,0.0,0.0
3860,data24_1,3024.0,4032.0,37.5104952,127.1029875,1.0,0.0,0.0,0.0,0.0
3861,data24_2,3024.0,4032.0,37.5104952,127.1029875,1.0,0.0,0.0,0.0,0.0
3862,data24_3,3024.0,4032.0,37.5104952,127.1029875,1.0,0.0,0.0,0.0,0.0
3863,data25_1,3024.0,4032.0,37.5101047,127.1030982,1.0,0.0,0.0,0.0,0.0
3864,data25_2,3024.0,4032.0,37.5101047,127.1030982,1.0,0.0,0.0,0.0,0.0
3865,data26_1,3024.0,4032.0,37.5097964,127.1025377,0.0,0.0,0.0,0.0,1.0
3866,data26_2,3024.0,4032.0,37.5097964,127.1025377,0.0,0.0,0.0,0.0,1.0
3867,data26_3,3024.0,4032.0,37.5097964,127.1025377,0.0,0.0,0.0,0.0,1.0
3868,data27_1,3024.0,4032.0,37.5100244,127.1006982,1.0,0.0,0.0,0.0,0.0
3869,data27_2,3024.0,4032.0,37.5100244,127.1006982,1.0,0.0,0.0,0.0,0.0
3870,data28_1,3024.0,4032.0,37.509696,127.0997446,0.0,1.0,0.0,0.0,0.0
3871,data28_2,3024.0,4032.0,37.509696,127.0997446,0.0,1.0,0.0,0.0,0.0
3872,data29_1,3024.0,4032.0,37.5094323,127.0992445,1.0,1.0,0.0,0.0,0.0
3873,data29_2,3024.0,4032.0,37.5094323,127.0992445,1.0,1.0,0.0,0.0,0.0
3874,data29_3,3024.0,4032.0,37.5094323,127.0992445,1.0,1.0,0.0,0.0,0.0
3875,data29_4,3024.0,4032.0,37.5094323,127.0992445,1.0,1.0,0.0,0.0,0.0
3876,data30_1,3024.0,4032.0,37.5091437,127.0985795,0.0,1.0,0.0,0.0,0.0
3877,data31_1,3024.0,4032.0,37.5082716,127.0979388,1.0,0.0,0.0,0.0,0.0
3878,data32_1,3024.0,4032.0,37.5082355,127.0979444,1.0,0.0,0.0,0.0,0.0
3879,data32_2,3024.0,4032.0,37.5082355,127.0979444,1.0,0.0,0.0,0.0,0.0
3880,data33_1,3024.0,4032.0,37.5077711,127.0979246,1.0,0.0,0.0,0.0,0.0
3881,data33_2,3024.0,4032.0,37.5077711,127.0979246,1.0,0.0,0.0,0.0,0.0
3882,data34_1,3024.0,4032.0,37.5074826,127.0978706,1.0,1.0,0.0,0.0,0.0
3883,data35_1,3024.0,4032.0,37.507052,127.0987742,1.0,0.0,0.0,0.0,0.0
3884,data36_1,3024.0,4032.0,37.507194,127.0997518,1.0,0.0,0.0,0.0,0.0
3885,data37_1,3024.0,4032.0,37.508237,127.1021769,1.0,1.0,0.0,0.0,0.0
3886,data37_2,3024.0,4032.0,37.508237,127.1021769,1.0,1.0,0.0,0.0,0.0
3887,data37_3,3024.0,4032.0,37.508237,127.1021769,1.0,1.0,0.0,0.0,0.0
3888,20221009_101425.heic,3024.0,4032.0,37.6638,126.623,1.0,1.0,0.0,0.0,0.0
3889,20221009_101435.heic,4032.0,3024.0,37.6638,126.623,0.0,1.0,1.0,0.0,1.0
3890,20221009_101438.heic,4032.0,3024.0,37.6638,126.623,1.0,1.0,0.0,0.0,0.0
3891,20221009_101453.heic,3024.0,4032.0,37.6638,126.623,1.0,1.0,1.0,0.0,1.0
3892,20221009_101501.heic,3024.0,4032.0,37.6638,126.623,1.0,1.0,0.0,0.0,0.0
3893,20221009_101518.heic,3024.0,4032.0,37.6638,126.623,0.0,1.0,1.0,0.0,0.0
3894,20221009_101522.heic,4032.0,3024.0,37.6638,126.623,0.0,1.0,0.0,0.0,0.0
3895,20221009_101524.heic,4032.0,3024.0,37.6638,126.623,1.0,0.0,0.0,0.0,0.0
3896,20221009_101618.heic,3024.0,4032.0,37.6638,126.623,1.0,0.0,0.0,0.0,0.0
3897,20221009_101625.heic,4032.0,3024.0,37.6638,126.623,1.0,0.0,0.0,0.0,0.0
3898,20221009_101633.heic,4032.0,3024.0,37.6638,126.623,1.0,0.0,0.0,0.0,0.0
3899,20221009_101657.heic,4032.0,3024.0,37.6638,126.623,1.0,0.0,0.0,0.0,1.0
3900,20221009_101700.heic,4032.0,3024.0,37.6638,126.623,1.0,0.0,0.0,0.0,1.0
3901,20221009_101703.heic,4032.0,3024.0,37.6638,126.623,1.0,0.0,0.0,0.0,1.0
3902,20221009_104553.heic,4032.0,3024.0,37.6385,126.5423,0.0,1.0,0.0,0.0,0.0
3903,20221009_104559.heic,4032.0,3024.0,37.6385,126.5423,1.0,0.0,1.0,0.0,0.0
3904,20221009_104602.heic,4032.0,3024.0,37.6385,126.5423,0.0,1.0,0.0,0.0,0.0
3905,20221009_104712.heic,3024.0,4032.0,37.6385,126.5423,1.0,0.0,0.0,0.0,0.0
3906,20221009_104729.heic,3024.0,4032.0,37.6385,126.5423,1.0,0.0,0.0,0.0,0.0
3907,20221009_104750.heic,3024.0,4032.0,37.6385,126.5423,0.0,1.0,0.0,0.0,1.0
3908,20221009_104753.heic,3024.0,4032.0,37.6385,126.5423,1.0,0.0,0.0,0.0,0.0
3909,20221009_104807.heic,3024.0,4032.0,37.6385,126.5423,0.0,1.0,0.0,0.0,0.0
3910,20221009_104812.heic,4032.0,3024.0,37.6385,126.5423,0.0,1.0,0.0,0.0,0.0
3911,20221009_104814.heic,4032.0,3024.0,37.6385,126.5423,0.0,1.0,0.0,0.0,0.0
3912,20221009_104907.heic,3024.0,4032.0,37.6385,126.5423,0.0,0.0,1.0,0.0,1.0
3913,20221009_104923.heic,3024.0,4032.0,37.6385,126.5423,1.0,0.0,0.0,0.0,0.0
3914,20221009_104926.heic,3024.0,4032.0,37.6385,126.5423,1.0,0.0,0.0,0.0,0.0
3915,20221009_104928.heic,3024.0,4032.0,37.6385,126.5423,0.0,0.0,1.0,0.0,0.0
3916,20221009_104931.heic,3024.0,4032.0,37.6385,126.5423,0.0,0.0,1.0,0.0,0.0
3917,20221009_104937.heic,3024.0,4032.0,37.6385,126.5423,1.0,0.0,0.0,0.0,0.0
3918,20221009_104941.heic,3024.0,4032.0,37.6385,126.5423,1.0,0.0,0.0,0.0,0.0
3919,20221009_113840.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,0.0,0.0,1.0
3920,20221009_114020.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,1.0,1.0,1.0
3921,20221009_114022.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,1.0,1.0,1.0
3922,20221009_114033.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,1.0,1.0,1.0
3923,20221009_114036.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,1.0,1.0,1.0
3924,20221009_114043.heic,4032.0,3024.0,37.635739,126.531532,1.0,0.0,0.0,0.0,1.0
3925,20221009_114049.heic,4032.0,3024.0,37.635739,126.531532,1.0,1.0,1.0,0.0,1.0
3926,20221009_114002.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,1.0,0.0,1.0
3927,20221009_114202.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,1.0,1.0,1.0
3928,20221009_114207.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,0.0,0.0,1.0
3929,20221009_114209.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,0.0,0.0,0.0
3930,20221009_114211.heic,3024.0,4032.0,37.635739,126.531532,1.0,1.0,0.0,0.0,0.0
3931,20221013_164042.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3932,20221013_164050.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3933,20221013_164052.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3934,20221013_164224.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3935,20221013_164315.heic,3024.0,4032.0,37.590412,127.016685,0.0,1.0,0.0,0.0,0.0
3936,20221013_164331.heic,3024.0,4032.0,37.590412,127.016685,0.0,1.0,0.0,0.0,0.0
3937,20221013_164334.heic,3024.0,4032.0,37.590412,127.016685,0.0,1.0,0.0,0.0,0.0
3938,20221013_164336.heic,3024.0,4032.0,37.590412,127.016685,0.0,1.0,0.0,0.0,0.0
3939,20221013_164339.heic,3024.0,4032.0,37.590412,127.016685,0.0,1.0,0.0,0.0,0.0
3940,20221013_164348.heic,4032.0,3024.0,37.590412,127.016685,0.0,1.0,0.0,0.0,0.0
3941,20221013_164351.heic,4032.0,3024.0,37.590412,127.016685,0.0,1.0,0.0,0.0,0.0
3942,20221013_164544.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3943,20221013_164548.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3944,20221013_164614.heic,3024.0,4032.0,37.590412,127.016685,0.0,0.0,0.0,0.0,1.0
3945,20221013_164617.heic,3024.0,4032.0,37.590412,127.016685,0.0,0.0,0.0,0.0,1.0
3946,20221013_164624.heic,3024.0,4032.0,37.590412,127.016685,0.0,0.0,0.0,0.0,1.0
3947,20221013_164628.heic,3024.0,4032.0,37.590412,127.016685,0.0,0.0,0.0,0.0,1.0
3948,20221013_165017.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3949,20221013_165023.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3950,20221013_165038.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3951,20221013_165042.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3952,20221013_165047.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3953,20221013_165100.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3954,20221013_165103.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3955,20221013_165110.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3956,20221013_165411.heic,3024.0,4032.0,37.590412,127.016685,0.0,0.0,0.0,0.0,1.0
3957,20221013_165419.heic,3024.0,4032.0,37.590412,127.016685,0.0,0.0,0.0,0.0,1.0
3958,20221013_170036.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3959,20221013_170039.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3960,20221013_170041.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3961,20221013_170046.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3962,20221013_170049.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3963,20221013_170053.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3964,20221013_170058.heic,4032.0,3024.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3965,20221013_170100.heic,4032.0,3024.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3966,20221013_170200.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3967,20221013_170203.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
3968,20221013_170209.heic,3024.0,4032.0,37.590412,127.016685,1.0,0.0,0.0,0.0,0.0
